clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
05DES0018K,"VENUSTIANO CARRANZA","CARRETERA A OCAMPO KILÓMETRO 1","","FERNANDO PERALDI","TIERRAS LABRANTÍAS","",27640,"","",0001,007,05,URBANO,-102.06373,26.986776,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0019J,"EMILIANO ZAPATA","PROFESOR ARTURO AMARAL NÚM. 13","","PINO SUÁREZ","HERMANOS CERDAN","",25790,"","",0001,018,05,URBANO,-101.435559,26.871171,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0019J,"EMILIANO ZAPATA","PROFESOR ARTURO AMARAL NÚM. 13","","PINO SUÁREZ","HERMANOS CERDAN","",25790,"","",0001,018,05,URBANO,-101.435559,26.871171,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0020Z,"SECUNDARIA GENERAL NÚM. 2","EMILIANO ZAPATA S/N","",MATAMOROS,BRAVO,"",26260,"","",0001,002,05,URBANO,-100.929245,29.315611,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0020Z,"SECUNDARIA GENERAL NÚM. 2","EMILIANO ZAPATA S/N","",MATAMOROS,BRAVO,"",26260,"","",0001,002,05,URBANO,-100.929245,29.315611,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0021Y,BARROTERAN,"PRIMERO DE MAYO Y CARRETERA A MUZQUIZ","","SAUZ PALAU",MADERO,"",26370,"","",0070,020,05,URBANO,-101.284731,27.651628,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0022X,"FRANCISCO I. MADERO","DEMOCRACIA S/N",SN,"PEDRO ARANDA","MIGUEL CARDENAS","",25070,"","",0001,030,05,URBANO,-101.001139,25.404843,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0022X,"FRANCISCO I. MADERO","DEMOCRACIA S/N",SN,"PEDRO ARANDA","MIGUEL CARDENAS","",25070,"","",0001,030,05,URBANO,-101.001139,25.404843,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0023W,"SECUNDARIA GENERAL NÚM. 3","CALZADA JUAN FRANCISCO EALY ORTIZ NÚM. 137","",NETZAHUALCOYOTL,CUITLAHUAC,"",27030,"","",0001,035,05,URBANO,-103.419575,25.551387,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0023W,"SECUNDARIA GENERAL NÚM. 3","CALZADA JUAN FRANCISCO EALY ORTIZ NÚM. 137","",NETZAHUALCOYOTL,CUITLAHUAC,"",27030,"","",0001,035,05,URBANO,-103.419575,25.551387,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0024V,"APOLONIO M. AVILES","ANTONIO CARDENAS S/N",SN,"ALBERTO BRANIFFE","SANTA ELENA","",25140,"","",0001,030,05,URBANO,-101.015631,25.439474,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0025U,"EULALIO GUTIÉRREZ TREVIÑO","AVENIDA LIBERTAD Y MONTES DE OCA SN","","AVENIDA FRANCISCO I. MADERO","AVENIDA SAN CARLOS PONIENTE","",27340,"","",0001,035,05,URBANO,-103.474681,25.532772,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0026T,"ROBERTO JORGE GUAJARDO SANTOS","CALLE BENITO JUÁREZ 120","","FRANCISCO VILLA",PROGRESO,"",25570,"","",0001,005,05,URBANO,-100.671342,26.830656,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0027S,MORELOS,"PIPILA 1","","JUÁREZ",ARTEAGA,"",26500,"","",0001,019,05,URBANO,-100.888461,28.416457,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0028R,"OTILIO GONZÁLEZ","PEDRO AMPUDIA S/N",SN,"MARIANO SALAS","JUAN N. MÉNDEZ","",25170,"","",0001,030,05,URBANO,-101.030435,25.409561,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0028R,"OTILIO GONZÁLEZ","PEDRO AMPUDIA S/N",SN,"MARIANO SALAS","JUAN N. MÉNDEZ","",25170,"","",0001,030,05,URBANO,-101.030435,25.409561,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0029Q,"JESÚS PERALES GALICIA","BRASIL S/N",SN,"BOULEVARD HUMBERTO CID GONZÁLEZ",COLOMBIA,"",25086,"","",0001,030,05,URBANO,-101.008113,25.391631,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0029Q,"JESÚS PERALES GALICIA","BRASIL S/N",SN,"BOULEVARD HUMBERTO CID GONZÁLEZ",COLOMBIA,"",25086,"","",0001,030,05,URBANO,-101.008113,25.391631,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0030F,"MARTÍN GONZÁLEZ VÁZQUEZ","RÍO NAZAS NÚM. 1700","","BOULEVARD ADOLFO LÓPEZ MATEOS","HERMEREGILDO GALEANA","",25770,"","",0001,018,05,URBANO,-101.399538,26.889479,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0031E,"ABEL HERRERA RODULFO","MANUEL GARZA FERNANDEZ Y EMILIO SANDOVAL NÚM. 415","","EMILIO SANDOVAL",OBREROS,"",26090,"","",0001,025,05,URBANO,-100.545624,28.651945,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0031E,"ABEL HERRERA RODULFO","MANUEL GARZA FERNANDEZ Y EMILIO SANDOVAL NÚM. 415","","EMILIO SANDOVAL",OBREROS,"",26090,"","",0001,025,05,URBANO,-100.545624,28.651945,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0032D,"IGNACIO ZARAGOZA","AYUNTAMIENTO NÚM. 100","","MIGUEL HIDALGO",ALTAMIRANO,"",25640,"","",0001,010,05,URBANO,-101.462641,26.933472,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0032D,"IGNACIO ZARAGOZA","AYUNTAMIENTO NÚM. 100","","MIGUEL HIDALGO",ALTAMIRANO,"",25640,"","",0001,010,05,URBANO,-101.462641,26.933472,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0033C,"EULALIO AMADEO SÁNCHEZ HERNÁNDEZ","CUAUHTÉMOC S/N",SN,"MARIANO VALADEZ","LAZARO CARDENAS","",26360,"","",0043,020,05,URBANO,-101.34825,27.743345,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0034B,"SECUNDARIA GENERAL NÚM. 1","BELISARIO DOMÍNGUEZ 100","","FRANCISCO VILLA","JOSÉ MARÍA PINO SUÁREZ","",26170,"","",0001,022,05,URBANO,-100.756147,28.417403,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0035A,"RAMIRO VILLARREAL CAMPOS","CALZADA DEL 7","","MELCHOR DAVILA","NIÑOS HÉROES","",26790,"","",0001,028,05,URBANO,-101.167618,27.89733,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0036Z,"ALFONSO REYES OCHOA","CALLE 1A Y 7A SN",SN,7A,"PROP. PRIVADA DE PEÑOLES","",27380,"","",0001,035,05,URBANO,-103.442143,25.5157,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0037Z,"FRANCISCO L. URQUIZO","AVENIDA PROLONGACIÓN ALLENDE NÚM. 455 ORIENTE","","JUAN ACUÑA","CALLE PRIMERA","",27850,"","",0001,033,05,URBANO,-102.975255,25.760747,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0038Y,"JOSÉ VASCONCELOS","VALLE DE LAS FLORES","","EULALIO GUTIÉRREZ","FLOR DE LIZ","",25290,"","",0001,030,05,URBANO,-100.958428,25.433386,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0039X,"FRANCISCO GONZÁLEZ BOCANEGRA","FERNANDO AMILPA SN",SN,"AVENIDA RICARDO FLORES MAGÓN","UNIDAD OBRERA","",27059,"","",0001,035,05,URBANO,-103.379311,25.556495,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0040M,"LAZARO CARDENAS DEL RÍO","EJIDO PORVENIR DE ARRIBA","","CARRETERA FLORIDA","CALLE SIN NOMBRE","",27900,"","",0039,009,05,RURAL,-103.325278,25.774444,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0041L,"JUAN ESCUTIA","AVENIDA DONATO GUERRA 110","","PABELLÓN",LERDO,"",27440,"","",0001,017,05,URBANO,-103.231866,25.523081,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0041L,"JUAN ESCUTIA","AVENIDA DONATO GUERRA 110","","PABELLÓN",LERDO,"",27440,"","",0001,017,05,URBANO,-103.231866,25.523081,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0042K,"ADOLFO LÓPEZ MATEOS","RUBÉN DARIO 1477","","FRANCISCO DE QUEVEDO","VICENTE RIVA PALACIO","",25050,"","",0001,030,05,URBANO,-100.994472,25.398954,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0042K,"ADOLFO LÓPEZ MATEOS","RUBÉN DARIO 1477","","FRANCISCO DE QUEVEDO","VICENTE RIVA PALACIO","",25050,"","",0001,030,05,URBANO,-100.994472,25.398954,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0043J,"MANUEL ACUÑA","PASEO DE LA SOLEDAD 800","","PASEO DEL CICLON","BOULEVARD  DIAGONAL DE LAS FUENTES","",27258,"","",0001,035,05,URBANO,-103.401444,25.510158,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0043J,"MANUEL ACUÑA","PASEO DE LA SOLEDAD 800","","PASEO DEL CICLON","BOULEVARD  DIAGONAL DE LAS FUENTES","",27258,"","",0001,035,05,URBANO,-103.401444,25.510158,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0044I,"JOSÉ SANTOS VALDÉS","EJIDO LEQUEITIO","","CARRETERA ESTATAL","LABORES DE CULTIVO","",27900,"","",0028,009,05,URBANO,-103.277813,25.838143,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0045H,"SECUNDARIA GENERAL NÚM. 12","SIERRA DE IGUANA 843","","SIERRA DE PAPAGALLOS","CERRO DEL FRAILE","",27084,"","",0001,035,05,URBANO,-103.354318,25.540794,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0045H,"SECUNDARIA GENERAL NÚM. 12","SIERRA DE IGUANA 843","","SIERRA DE PAPAGALLOS","CERRO DEL FRAILE","",27084,"","",0001,035,05,URBANO,-103.354318,25.540794,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0046G,"SILVIA ELENA MORALES VILLARREAL","CALLE 25","","CALLE 12","CALLE 14","",25017,"","",0001,030,05,URBANO,-100.923271,25.421883,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0046G,"SILVIA ELENA MORALES VILLARREAL","CALLE 25","","CALLE 12","CALLE 14","",25017,"","",0001,030,05,URBANO,-100.923271,25.421883,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0047F,"NIÑOS HÉROES","MONTERREY 2401","","JUÁREZ","SAN IGNACIO","",26060,"","",0001,025,05,URBANO,-100.539854,28.693107,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0048E,"SECUNDARIA GENERAL NÚM. 1","FRANCISCO VILLA NÚM. 300","",ALLENDE,"NIÑOS HÉROES","",25430,"","",0007,026,05,RURAL,-101.3725,27.587778,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0049D,"RAMÓN  MÉNDEZ GONZÁLEZ","MIGUEL DE LA MADRID 1","","JOSÉ DE LAS FUENTES RODRÍGUEZ","JUAN ANTONIO DE LAS FUENTES","",27700,"","",0001,016,05,URBANO,-101.793004,27.044767,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0050T,"VICENTE GUERRERO","VENUSTIANO CARRANZA SN",SN,"AGUSTÍN DE ITURBIDE","LA TINAJITA","",25540,"","",0001,001,05,URBANO,-101.426751,27.178843,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0052R,"JUSTO SIERRA MÉNDEZ","JIMÉNEZ NÚM. 527","","AVENIDA SUSAN LOU PAPE",ALAMO,"",25740,"","",0001,018,05,URBANO,-101.414349,26.911712,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0052R,"JUSTO SIERRA MÉNDEZ","JIMÉNEZ NÚM. 527","","AVENIDA SUSAN LOU PAPE",ALAMO,"",25740,"","",0001,018,05,URBANO,-101.414349,26.911712,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0053Q,"JOSEFA ORTIZ DE DOMÍNGUEZ","DE LOS CASTAÑOS S N","","PASEO JACARANDAS",PETIRROJOS,"",27110,"","",0001,035,05,URBANO,-103.44574,25.570083,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0053Q,"JOSEFA ORTIZ DE DOMÍNGUEZ","DE LOS CASTAÑOS S N","","PASEO JACARANDAS",PETIRROJOS,"",27110,"","",0001,035,05,URBANO,-103.44574,25.570083,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0054P,NETZAHUALCOYOTL,"CALZADA MOCTEZUMA NÚM. 368","","AVENIDA QUETZALCOATL","AVENIDA DE LA PAZ","",27040,"","",0001,035,05,URBANO,-103.412201,25.551488,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0055O,"ANTONIO GUTIÉRREZ GARZA","LIBRAMIENTO JOSÉ DE LAS FUENTES RODRÍGUEZ PONIENTE S/N","","","","",26250,"","",0001,002,05,URBANO,-100.956056,29.321899,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0055O,"ANTONIO GUTIÉRREZ GARZA","LIBRAMIENTO JOSÉ DE LAS FUENTES RODRÍGUEZ PONIENTE S/N","","","","",26250,"","",0001,002,05,URBANO,-100.956056,29.321899,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0056N,"SECUNDARIA GENERAL NÚM. 9","AVENIDA TERCERA S/N",SN,TERCERA,ALFA,"",25100,"","",0001,030,05,URBANO,-100.997929,25.470049,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0057M,"FELIX NEIRA BARRAGÁN","SANTA BARBARA S/N",SN,NUBE,"SANTA GERTRUDIS","",25310,"","",0001,030,05,URBANO,-100.908955,25.453027,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0058L,"SECUNDARIA GENERAL NÚM. 4","CARRETERA A PRESA LA AMISTAD NÚM. 1808","","ESQUINA CON PABLO L. SIDAR","","",26230,"","",0001,002,05,URBANO,-100.975164,29.33655,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0058L,"SECUNDARIA GENERAL NÚM. 4","CARRETERA A PRESA LA AMISTAD NÚM. 1808","","ESQUINA CON PABLO L. SIDAR","","",26230,"","",0001,002,05,URBANO,-100.975164,29.33655,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0059K,"SECUNDARIA GENERAL NÚM. 11","CALZADA VILLA DEL TORREON","","DE LOS PELTRES","DE LOS SARAPES","",27276,"","",0001,035,05,URBANO,-103.382719,25.501121,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0059K,"SECUNDARIA GENERAL NÚM. 11","CALZADA VILLA DEL TORREON","","DE LOS PELTRES","DE LOS SARAPES","",27276,"","",0001,035,05,URBANO,-103.382719,25.501121,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0060Z,"HAROLD R. PAPE","GUERRERO NORTE NÚM. 111","","VENUSTIANO CARRANZA",ALLENDE,"",25700,"","",0001,018,05,URBANO,-101.417752,26.901925,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0061Z,"RICARDO FLORES MAGÓN","BOULEVARD NAZARIO S. ORTIZ GARZA S/N",SN,"ABRAHAM DE CEPEDA","FELIPE ÁNGELES","",25284,"","",0001,030,05,URBANO,-100.981764,25.430002,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0062Y,"SECCIÓN 5 PROFRA. ELBA ESTHER GORDILLO MORALES","AVENIDA HUACHICHILES S/N",SN,HUIZACHE,PARRAS,"",25084,"","",0001,030,05,URBANO,-101.014333,25.36663,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0062Y,"SECCIÓN 5 PROFRA. ELBA ESTHER GORDILLO MORALES","AVENIDA HUACHICHILES S/N",SN,HUIZACHE,PARRAS,"",25084,"","",0001,030,05,URBANO,-101.014333,25.36663,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0063X,"SECCIÓN V","PALACIO DE JUSTICIA","",INFOTECA,"RECINTO DE JUÁREZ","",25115,"","",0001,030,05,URBANO,-101.031787,25.466536,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0063X,"SECCIÓN V","PALACIO DE JUSTICIA","",INFOTECA,"RECINTO DE JUÁREZ","",25115,"","",0001,030,05,URBANO,-101.031787,25.466536,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0064W,"RUBÉN HUMBERTO MOREIRA FLORES","FEDERALISMO 992","","BOULEVARD ANALCO",TOMATLAN,"",25900,"","",0001,027,05,URBANO,-100.958522,25.563489,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
